player_id,version,name,full_name,description,image,height_cm,weight_kg,dob,positions,overall_rating,potential,value,wage,preferred_foot,weak_foot,skill_moves,international_reputation,body_type,real_face,release_clause,specialities,club_id,club_name,club_league_id,club_league_name,club_logo,club_rating,club_position,club_kit_number,club_joined,club_contract_valid_until,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_vision,mentality_penalties,mentality_composure,defending_defensive_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_gk_diving,goalkeeping_gk_handling,goalkeeping_gk_kicking,goalkeeping_gk_positioning,goalkeeping_gk_reflexes,url,mentality_attack_position
80112,FC 26,A. Ledesma,Alán Ledesma,"Alán Ledesma (Alan Fabricio Ledesma Velázquez, born 4 September 2008) is a Paraguayan footballer who plays as a center midfield for Paraguayan club Club Olimpia. In the game FC 26, his overall rating is 56.",https://cdn.sofifa.net/players/080/112/26_360.png,178,80,2008-09-04,"CM, CDM",56,76,375000,2000,Right,3,3,1,Normal (170-185),No,1200000,,101108,Club Olimpia,337,División Profesional,https://cdn.sofifa.net/meta/team/15606/30.png,5,SUB,47,"Jul 1, 2025",2028,45,41,46,62,42,58,36,37,59,62,78,73,74,59,65,41,66,62,65,39,55,48,53,42,57,57,52,47,8,14,7,10,13,https://sofifa.com/player/80112/alan-ledesma/260010/,40
276720,FC 26,K. Megwa,Kanayo Megwa,"Kanayo Megwa (Kanayochukwu Megwa, born 5 March 2004) is a British footballer who plays as a right back for Scottish club Hibernian. In the game FC 26, his overall rating is 56.",https://cdn.sofifa.net/players/276/720/26_360.png,181,75,2004-03-05,RB,56,68,325000,1000,Right,4,3,1,Lean (170-185),No,634000,,81,Hibernian,50,Premiership,https://cdn.sofifa.net/meta/team/66/30.png,5,SUB,27,"Jul 1, 2021",2028,46,31,46,48,41,48,46,36,45,51,74,68,68,60,69,44,55,61,51,37,64,50,39,39,47,51,56,51,11,11,10,7,15,https://sofifa.com/player/276720/kanayo-megwa/260010/,46
72948,FC 26,J. Burek,Jakub Burek,"Jakub Burek (born 8 March 2003) is a Polish footballer who plays as a goalkeeper for Polish club Wisła Płock. In the game FC 26, his overall rating is 56.",https://cdn.sofifa.net/players/072/948/26_360.png,187,79,2003-03-08,GK,56,62,190000,500,Right,2,1,1,Lean (185+),No,295000,,1569,Wisła Płock,66,Ekstraklasa,https://cdn.sofifa.net/meta/team/2778/30.png,5,RES,95,"Jun 27, 2024",2026,14,9,13,16,10,11,14,12,19,16,24,17,33,51,36,36,45,21,51,9,20,9,32,14,37,9,15,12,56,59,48,56,55,https://sofifa.com/player/72948/jakub-burek/260010/,8
73972,FC 26,L. Sahitaj,Ledjan Sahitaj,"Ledjan Sahitaj (born 12 January 2004) is a Kosovan footballer who plays as a right back for Swiss club FC Winterthur. In the game FC 26, his overall rating is 56.",https://cdn.sofifa.net/players/073/972/26_360.png,185,77,2004-01-12,"RB, CB",56,64,300000,1000,Right,3,2,1,Lean (185+),No,495000,,1713,FC Winterthur,189,Super League,https://cdn.sofifa.net/meta/team/3525/30.png,5,SUB,26,"Feb 2, 2024",2028,44,26,47,36,30,44,34,36,33,37,66,71,59,56,59,32,59,61,67,29,60,55,32,39,36,58,57,57,13,15,12,7,8,https://sofifa.com/player/73972/ledjan-sahitaj/260010/,40
80628,FC 26,I. Mavraj,Indrit Mavraj,"Indrit Mavraj (born 23 January 2006) is a Kosovan footballer who plays as a center back for Italian club SSC Bari. In the game FC 26, his overall rating is 56.",https://cdn.sofifa.net/players/080/628/26_360.png,175,75,2006-01-23,CB,56,68,325000,500,Right,3,2,1,Normal (170-185),No,585000,,1848,SSC Bari,32,Serie B,https://cdn.sofifa.net/meta/team/445/30.png,5,SUB,76,"Jul 1, 2025",2028,29,15,51,56,22,26,24,22,40,51,59,59,50,51,51,40,55,57,56,21,61,56,21,35,42,61,57,56,8,7,12,13,8,https://sofifa.com/player/80628/indrit-mavraj/260010/,15
75253,FC 26,S. Šapić,Stefan Šapić,"Stefan Šapić (born 26 February 1997) is a Serbian footballer who plays as a center back for Indian club SC Delhi. In the game FC 26, his overall rating is 56.",https://cdn.sofifa.net/players/075/253/26_360.png,202,84,1997-02-26,CB,56,56,120000,500,Right,2,2,1,Lean (185+),No,162000,,113301,SC Delhi,2149,Super League,https://cdn.sofifa.net/meta/team/238626/30.png,5,RCB,65,"Sep 27, 2024",2028,27,22,65,40,22,33,28,32,27,43,54,60,40,47,32,36,74,55,80,18,55,49,31,30,39,52,58,50,11,13,6,11,11,https://sofifa.com/player/75253/stefan-sapic/260010/,20
73974,FC 26,Hodei,Hodei Alutiz Salgado,"Hodei (born 26 April 2003) is a Spanish footballer who plays as a right back for Spanish club CD Mirandés. In the game FC 26, his overall rating is 56.",https://cdn.sofifa.net/players/073/974/26_360.png,178,68,2003-04-26,RB,56,62,210000,1000,Right,2,2,1,Lean (170-185),No,368000,,110069,CD Mirandés,54,La Liga 2,https://cdn.sofifa.net/meta/team/6968/30.png,5,SUB,36,"Aug 1, 2025",2026,46,30,55,55,36,55,37,41,33,44,66,62,52,50,57,38,64,54,60,37,58,56,42,44,42,54,58,55,8,14,15,6,13,https://sofifa.com/player/73974/hodei-alutiz-salgado/260010/,44
75510,FC 26,R. White,Ryan White,"Ryan White (born 23 May 2004) is an Australian soccer player who plays as a central attacking midfielder for Australian club Adelaide United. In the game FC 26, his overall rating is 56.",https://cdn.sofifa.net/players/075/510/26_360.png,180,73,2004-05-23,"CAM, CDM, CM",56,70,350000,800,Right,2,2,1,Lean (170-185),No,656000,,111393,Adelaide United,351,A-League Men,https://cdn.sofifa.net/meta/team/2967/30.png,5,SUB,44,"Oct 11, 2024",2029,36,49,42,61,39,52,42,49,58,54,68,65,58,53,68,50,53,65,60,47,36,42,56,41,56,44,47,42,6,7,11,10,7,https://sofifa.com/player/75510/ryan-white/260010/,57
275190,FC 26,Zheng Haoqian,Haoqian Zheng,"Zheng Haoqian (郑浩乾, Zheng Haoqian, born 16 November 1998) is a Chinese footballer who plays as a striker for Chinese club Wuhan Three Towns. In the game FC 26, his overall rating is 56.",https://cdn.sofifa.net/players/275/190/26_360.png,182,73,1998-11-16,"ST, RM, RW",56,57,170000,2000,Right,2,2,1,Normal (170-185),No,276000,,116361,Wuhan Three Towns,2012,Super League,https://cdn.sofifa.net/meta/team/235302/30.png,5,RS,29,"Jan 17, 2025",2027,28,62,61,44,38,55,31,27,28,56,64,62,59,49,63,48,68,65,65,47,26,17,44,55,46,19,16,17,12,7,6,15,13,https://sofifa.com/player/275190/haoqian-zheng/260010/,54
248310,FC 26,N. Poojary,Nikhil Poojary,"Nikhil Poojary (Nikhil Chandra Shekhar Poojary, born 3 September 1995) is an Indian footballer who plays as a right back for Indian club Bengaluru FC. In the game FC 26, his overall rating is 56.",https://cdn.sofifa.net/players/248/310/26_360.png,177,64,1995-09-03,"RB, CB, RM",56,56,130000,650,Right,4,2,1,Normal (170-185),No,176000,,113302,Bengaluru FC,2149,Super League,https://cdn.sofifa.net/meta/team/492/30.png,5,RB,27,"Jan 31, 2024",2028,50,48,47,49,46,56,47,32,52,54,63,72,61,49,58,53,66,77,60,50,52,46,49,40,51,50,53,51,10,14,6,12,14,https://sofifa.com/player/248310/nikhil-poojary/260010/,51
72953,FC 26,K. Whitmore,Kai Whitmore,"Kai Whitmore (Kai Rees William Whitmore, born 25 March 2001) is a Welsh footballer who plays as a center midfield for Welsh club Newport County. In the game FC 26, his overall rating is 56.",https://cdn.sofifa.net/players/072/953/26_360.png,178,71,2001-03-25,"CM, CAM, CDM",56,60,200000,500,Right,3,2,1,Normal (170-185),No,365000,,112254,Newport County,61,League Two,https://cdn.sofifa.net/meta/team/72/30.png,5,LCM,14,"Jul 1, 2024",2026,47,49,41,58,43,58,50,43,56,58,66,63,62,56,61,54,53,69,63,52,52,50,55,41,55,48,48,41,15,11,6,13,11,https://sofifa.com/player/72953/kai-whitmore/260010/,49
271353,FC 26,S. Mathisen,Sebastian Holm Mathisen,"Sebastian Holm Mathisen (born 30 June 2005) is a Norwegian footballer who plays as a striker for Norwegian club Sandefjord Fotball. In the game FC 26, his overall rating is 56.",https://cdn.sofifa.net/players/271/353/26_360.png,177,72,2005-06-30,"ST, RW, CAM",56,73,375000,750,Left,3,2,1,Lean (170-185),No,703000,,1757,Sandefjord Fotball,41,Eliteserien,https://cdn.sofifa.net/meta/team/617/30.png,5,SUB,24,"Jan 1, 2022",2026,52,56,50,55,47,54,44,40,45,56,64,69,70,50,71,56,56,51,55,54,37,20,46,40,46,21,27,22,9,15,11,10,7,https://sofifa.com/player/271353/sebastian-holm-mathisen/260010/,57
76025,FC 26,T. Campaniello,Thomas Campaniello,"Thomas Campaniello (born 29 February 2008) is an Italian footballer who plays as a striker for Italian club Empoli. In the game FC 26, his overall rating is 56.",https://cdn.sofifa.net/players/076/025/26_360.png,180,70,2008-02-29,ST,56,78,450000,550,Left,3,2,1,Normal (170-185),No,1100000,,1746,Empoli,32,Serie B,https://cdn.sofifa.net/meta/team/397/30.png,5,RES,89,"Feb 23, 2025",2027,33,59,53,56,48,56,42,33,42,61,53,58,48,51,60,56,49,37,50,51,42,15,38,59,42,15,15,15,14,7,8,9,10,https://sofifa.com/player/76025/thomas-campaniello/260010/,59
76026,FC 26,N. Trabucchi,Nicolas Trabucchi,"Nicolas Trabucchi (born 17 August 2007) is an Italian footballer who plays as a center back for Italian club Parma. In the game FC 26, his overall rating is 56.",https://cdn.sofifa.net/players/076/026/26_360.png,185,73,2007-08-17,CB,56,71,300000,2000,Right,2,2,1,Normal (185+),No,728000,,50,Parma,31,Serie A,https://cdn.sofifa.net/meta/team/398/30.png,5,SUB,63,"Jul 4, 2025",2028,26,22,51,50,29,38,24,26,42,45,65,67,48,56,50,33,57,56,56,21,51,56,29,34,48,59,59,56,7,8,9,6,8,https://sofifa.com/player/76026/nicolas-trabucchi/260010/,21
76794,FC 26,T. Neubert,Tim Neubert,"Tim Neubert (born 23 May 2007) is a German footballer who plays as a center back for German club SV Wehen Wiesbaden. In the game FC 26, his overall rating is 56.",https://cdn.sofifa.net/players/076/794/26_360.png,191,86,2007-05-23,CB,56,74,350000,500,Right,3,2,1,Normal (185+),No,726000,,492,SV Wehen Wiesbaden,2076,3. Liga,https://cdn.sofifa.net/meta/team/3519/30.png,5,RES,24,"Jul 1, 2025",2027,32,26,58,44,21,22,24,21,41,36,62,63,45,51,46,41,66,68,69,16,66,57,28,35,42,53,56,52,8,7,13,7,7,https://sofifa.com/player/76794/tim-neubert/260010/,28
75261,FC 26,A. Thibaut,Adrien Thibaut,"Adrien Thibaut (Adrien Tinashe Thibaut, born 11 July 2004) is an Irish footballer who plays as a striker for British club Crewe Alexandra. In the game FC 26, his overall rating is 56.",https://cdn.sofifa.net/players/075/261/26_360.png,180,77,2004-07-11,ST,56,64,325000,500,Right,3,2,1,Normal (170-185),No,634000,,121,Crewe Alexandra,61,League Two,https://cdn.sofifa.net/meta/team/87/30.png,5,SUB,29,"Aug 20, 2024",2026,32,55,51,47,52,53,39,32,34,52,77,75,68,54,69,53,70,61,69,51,41,20,48,55,48,22,25,19,11,10,13,11,14,https://sofifa.com/player/75261/adrien-thibaut/260010/,55
72190,FC 26,L. Järeteg,Linus Järeteg,"Linus Järeteg (born 20 January 2007) is a Swedish footballer who plays as a left midfield for Swedish club AIK. In the game FC 26, his overall rating is 56.",https://cdn.sofifa.net/players/072/190/26_360.png,178,69,2007-01-20,"LM, LW",56,74,350000,650,Right,3,2,1,Lean (170-185),No,656000,,433,AIK,56,Allsvenskan,https://cdn.sofifa.net/meta/team/2825/30.png,5,RES,28,"Jul 6, 2025",2029,51,49,45,59,39,53,37,36,54,54,62,60,54,54,71,53,45,62,46,46,57,42,53,43,50,43,42,41,7,8,11,9,11,https://sofifa.com/player/72190/linus-jareteg/260010/,56
76798,FC 26,T. Cursons,Tom Cursons,"Tom Cursons (Thomas Cursons, born 8 December 2001) is a British footballer who plays as a striker for British club Harrogate Town. In the game FC 26, his overall rating is 56.",https://cdn.sofifa.net/players/076/798/26_360.png,186,80,2001-12-08,ST,56,58,190000,500,Left,3,2,1,Normal (185+),No,347000,,112222,Harrogate Town,61,League Two,https://cdn.sofifa.net/meta/team/382/30.png,5,SUB,25,"Jan 21, 2025",2027,45,55,60,44,49,53,42,35,36,53,69,70,68,52,64,61,68,63,61,51,40,24,46,55,52,24,28,21,14,7,9,9,9,https://sofifa.com/player/76798/tom-cursons/260010/,53
70143,FC 26,L. Tahwildaran,Liam Tahwildaran,"Liam Tahwildaran (Liam Jonatan Tahwildaran, born 5 March 2004) is a Swedish footballer who plays as a left back for Swedish club IF Brommapojkarna. In the game FC 26, his overall rating is 56.",https://cdn.sofifa.net/players/070/143/26_360.png,178,75,2004-03-05,LB,56,68,325000,700,Right,3,3,1,Normal (170-185),No,471000,,111705,IF Brommapojkarna,56,Allsvenskan,https://cdn.sofifa.net/meta/team/3285/30.png,5,RES,22,"Jan 1, 2024",2025,50,35,47,53,34,56,37,25,51,55,77,79,71,49,66,39,64,60,61,41,53,50,50,33,52,45,52,50,13,9,10,7,9,https://sofifa.com/player/70143/liam-tahwildaran/260010/,49
73727,FC 26,S. Baranov,Stanislav Baranov,"Stanislav Baranov (born 15 April 2005) is a Finnish footballer who plays as a right winger for Finnish club HJK Helsinki. In the game FC 26, his overall rating is 56.",https://cdn.sofifa.net/players/073/727/26_360.png,188,70,2005-04-15,"RW, LW, RM",56,70,350000,3000,Right,3,2,1,Lean (185+),No,971000,,100325,HJK Helsinki,322,Veikkausliiga,https://cdn.sofifa.net/meta/team/724/30.png,5,RES,95,"Jul 1, 2025",2026,52,54,39,45,47,56,49,48,46,57,80,82,58,49,60,69,54,54,54,52,42,25,46,45,47,21,25,24,5,11,14,9,7,https://sofifa.com/player/73727/stanislav-baranov/260010/,49
272383,FC 26,N. Glaus,Nicolas Glaus,"Nicolas Glaus (Nicolas Roger Glaus, born 10 May 2002) is a Swiss footballer who plays as a goalkeeper for Swiss club Grasshopper Club Zürich. In the game FC 26, his overall rating is 56.",https://cdn.sofifa.net/players/272/383/26_360.png,187,87,2002-05-10,GK,56,65,275000,1000,Right,3,1,1,Normal (185+),No,454000,,322,Grasshopper Club Zürich,189,Super League,https://cdn.sofifa.net/meta/team/2866/30.png,5,SUB,1,"Jul 1, 2023",2026,12,9,12,20,8,7,13,13,22,17,15,29,37,50,34,42,46,19,56,9,22,9,32,17,30,8,13,14,58,55,56,51,59,https://sofifa.com/player/272383/nicolas-glaus/260010/,5
78847,FC 26,L. Sabja,Luis Sabja,"Luis Sabja (Luis Gerardo Sabja Justiniano, born 9 February 2008) is a Bolivian footballer who plays as a central defensive midfielder for Bolivian club Bolívar. In the game FC 26, his overall rating is 56.",https://cdn.sofifa.net/players/078/847/26_360.png,177,72,2008-02-09,"CDM, CM",56,72,350000,2000,Right,2,2,1,Normal (170-185),No,971000,,110968,Bolívar,2017,División de Fútbol Profesional,https://cdn.sofifa.net/meta/team/6308/30.png,5,RES,18,"Jan 1, 2025",2026,44,33,52,56,37,47,33,30,52,55,58,60,55,47,67,46,55,60,57,32,62,50,48,41,46,54,61,58,10,10,13,11,6,https://sofifa.com/player/78847/luis-sabja/260010/,51
80383,FC 26,K. Matsuzawa,Kaito Matsuzawa,"Kaito Matsuzawa (born 5 February 2001) is a Japanese footballer who plays as a central attacking midfielder for Belgian club Sint-Truidense VV. In the game FC 26, his overall rating is 56.",https://cdn.sofifa.net/players/080/383/26_360.png,176,68,2001-02-05,"CAM, CM",56,61,220000,2000,Right,3,2,1,Normal (170-185),No,336000,,680,Sint-Truidense VV,4,Pro League,https://cdn.sofifa.net/meta/team/355/30.png,5,RES,38,"Aug 1, 2025",2026,50,50,50,65,56,50,62,52,70,55,70,71,60,55,65,60,55,71,52,45,54,31,55,59,65,45,40,50,5,6,13,11,14,https://sofifa.com/player/80383/kaito-matsuzawa/260010/,40
79616,FC 26,T. Garcia,Tomas Garcia,"Tomas Garcia (Tomás García Rojas, born 26 April 2006) is a Colombian footballer who plays as a center midfield for Colombian club Once Caldas. In the game FC 26, his overall rating is 55.",https://cdn.sofifa.net/players/079/616/26_360.png,174,70,2006-04-26,"CM, CDM",55,72,325000,500,Right,3,2,1,Lean (170-185),No,658000,,101106,Once Caldas,336,Categoría Primera A,https://cdn.sofifa.net/meta/team/3547/30.png,5,RES,32,"Jul 1, 2025",2028,37,42,49,59,30,52,35,33,50,58,62,63,54,59,76,41,46,47,47,45,63,62,55,42,44,42,62,60,14,9,15,7,7,https://sofifa.com/player/79616/tomas-garcia/260010/,47
276993,FC 26,N. Brdar,Noah Brdar,"Noah Brdar (Noah Filip Brdar, born 11 August 2005) is a German footballer who plays as a goalkeeper for German club SV Wehen Wiesbaden. In the game FC 26, his overall rating is 55.",https://cdn.sofifa.net/players/276/993/26_360.png,190,83,2005-08-11,GK,55,69,250000,500,Right,2,1,1,Normal (185+),No,519000,,492,SV Wehen Wiesbaden,2076,3. Liga,https://cdn.sofifa.net/meta/team/3519/30.png,5,SUB,31,"Jul 21, 2023",2028,12,9,11,17,8,11,13,11,16,20,24,25,24,37,27,41,60,18,60,6,23,11,23,15,27,10,13,13,60,57,55,55,55,https://sofifa.com/player/276993/noah-brdar/260010/,4
253697,FC 26,S. Tavora,Sahil Tavora,"Sahil Tavora (Dom Sahil Krishe De Noronha E Tavora, born 19 October 1995) is an Indian footballer who plays as a central defensive midfielder for Indian club FC Goa. In the game FC 26, his overall rating is 55.",https://cdn.sofifa.net/players/253/697/26_360.png,169,67,1995-10-19,"CDM, CM, LM",55,55,110000,500,Right,3,2,1,Stocky (170-),No,149000,,113298,FC Goa,2149,Super League,https://cdn.sofifa.net/meta/team/435/30.png,5,LDM,15,"Sep 1, 2024",2029,47,48,43,55,51,46,46,47,52,54,68,62,60,50,64,50,56,61,68,54,62,51,48,43,43,50,54,49,5,6,14,14,13,https://sofifa.com/player/253697/sahil-tavora/260010/,47
76802,FC 26,M. Pobrić,Mika Pobrić,"Mika Pobrić (Mika Malik Pobric, born 10 June 2007) is a German footballer who plays as a center midfield for German club Alemannia Aachen. In the game FC 26, his overall rating is 55.",https://cdn.sofifa.net/players/076/802/26_360.png,185,77,2007-06-10,"CM, CDM",55,74,325000,500,Right,3,2,1,Lean (185+),No,674000,,1826,Alemannia Aachen,2076,3. Liga,https://cdn.sofifa.net/meta/team/3328/30.png,5,RES,49,"Jan 16, 2025",2027,49,28,53,59,41,54,40,41,55,53,68,69,59,59,65,55,62,64,60,35,57,47,59,45,37,37,56,49,9,12,13,5,10,https://sofifa.com/player/76802/mika-pobric/260010/,50
74243,FC 26,L. Pitan,Levis Pitan,"Levis Pitan (born 24 May 2005) is a Polish footballer who plays as a center back for Polish club Piast Gliwice. In the game FC 26, his overall rating is 55.",https://cdn.sofifa.net/players/074/243/26_360.png,186,84,2005-05-24,CB,55,68,275000,600,Right,2,2,1,Normal (185+),No,543000,,111086,Piast Gliwice,66,Ekstraklasa,https://cdn.sofifa.net/meta/team/2482/30.png,5,SUB,15,"Aug 7, 2024",2027,39,30,55,48,25,44,31,27,50,49,55,60,50,50,54,57,63,50,70,44,57,56,35,35,44,55,52,52,14,7,6,14,6,https://sofifa.com/player/74243/levis-pitan/260010/,25
73222,FC 26,S. Kader,Soul Kader,"Soul Kader (Saul Kader, born 31 January 2004) is a British footballer who plays as a striker for British club Bromley. In the game FC 26, his overall rating is 55.",https://cdn.sofifa.net/players/073/222/26_360.png,183,79,2004-01-31,"ST, LW",55,60,200000,500,Right,3,2,1,Lean (170-185),No,365000,,112764,Bromley,61,League Two,https://cdn.sofifa.net/meta/team/296/30.png,5,RES,24,"Jul 1, 2024",2026,40,56,54,41,42,51,39,32,35,53,75,73,70,49,67,57,66,66,60,45,52,19,42,47,48,21,25,19,14,11,9,8,5,https://sofifa.com/player/73222/soul-kader/260010/,54
81416,FC 26,O. Seck,Ousseynou Fall Seck,"Ousseynou Fall Seck (born 22 June 2007) is a Senegalese footballer who plays as a central attacking midfielder for Danish club Randers FC. In the game FC 26, his overall rating is 55.",https://cdn.sofifa.net/players/081/416/26_360.png,190,85,2007-06-22,"CAM, CM",55,74,325000,1000,Left,3,2,1,Normal (185+),No,609000,,1786,Randers FC,1,Superliga,https://cdn.sofifa.net/meta/team/2356/30.png,5,SUB,25,"Aug 30, 2025",2029,40,45,43,62,42,54,43,38,56,55,53,65,45,52,45,43,55,49,75,40,46,22,57,43,58,38,38,42,8,13,11,10,14,https://sofifa.com/player/81416/ousseynou-fall-seck/260010/,56
72969,FC 26,R. Swann,Reuben Swann,"Reuben Swann (Reuben Joseph Swann, born 26 January 2006) is a British footballer who plays as a center midfield for British club Portsmouth. In the game FC 26, his overall rating is 55.",https://cdn.sofifa.net/players/072/969/26_360.png,182,69,2006-01-26,"CM, CDM",55,72,325000,2000,Right,3,2,1,Lean (170-185),No,821000,,1790,Portsmouth,14,Championship,https://cdn.sofifa.net/meta/team/5/30.png,5,RES,28,"Jul 1, 2024",2026,45,49,50,57,44,55,49,42,55,56,66,69,69,55,64,53,58,57,59,47,56,54,55,46,54,51,54,53,8,14,5,7,8,https://sofifa.com/player/72969/reuben-swann/260010/,52
78089,FC 26,L. Schimkus,Lukas Schimkus,"Lukas Schimkus (born 5 October 2007) is a German footballer who plays as a right midfield for German club FC Erzgebirge Aue. In the game FC 26, his overall rating is 55.",https://cdn.sofifa.net/players/078/089/26_360.png,185,75,2007-10-05,"RM, RW",55,68,300000,500,Left,2,2,1,Lean (185+),No,623000,,506,FC Erzgebirge Aue,2076,3. Liga,https://cdn.sofifa.net/meta/team/3336/30.png,5,RES,12,"Apr 8, 2025",2028,47,56,38,53,43,59,43,39,41,58,67,70,64,42,58,55,36,34,40,40,26,19,53,46,52,28,23,28,8,8,12,13,15,https://sofifa.com/player/78089/lukas-schimkus/260010/,54
275721,FC 26,T. Spycher,Tim Spycher,"Tim Spycher (born 13 April 2004) is a Swiss footballer who plays as a goalkeeper for Swiss club FC Basel 1893. In the game FC 26, his overall rating is 55.",https://cdn.sofifa.net/players/275/721/26_360.png,187,81,2004-04-13,GK,55,69,275000,950,Left,3,1,1,Normal (185+),No,584000,,896,FC Basel 1893,189,Super League,https://cdn.sofifa.net/meta/team/468/30.png,5,RES,16,"Jul 2, 2022",2026,13,7,11,28,8,10,12,14,15,16,30,30,35,53,33,42,50,17,58,7,25,8,32,17,24,7,12,11,55,54,56,54,55,https://sofifa.com/player/275721/tim-spycher/260010/,4
272650,FC 26,G. Hoddle,George Hoddle,"George Hoddle (George David Hoddle, born 6 September 2005) is a British footballer who plays as a center midfield for British club Cambridge United. In the game FC 26, his overall rating is 55.",https://cdn.sofifa.net/players/272/650/26_360.png,173,63,2005-09-06,"CM, CDM",55,69,300000,500,Right,3,2,1,Lean (170-185),No,713000,,1944,Cambridge United,61,League Two,https://cdn.sofifa.net/meta/team/232/30.png,5,SUB,38,"Nov 12, 2022",2026,42,51,48,56,46,55,51,44,55,56,62,69,77,55,73,50,46,53,48,53,55,48,57,45,53,50,52,50,12,10,10,10,15,https://sofifa.com/player/272650/george-hoddle/260010/,51
